2014-11-27T05:00:16Z,39.645335,-79.961068,301.000000,30.000000,0.000000,0.000000
2014-11-27T05:01:20Z,39.645590,-79.960844,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:02:24Z,39.645061,-79.960757,259.000000,50.000000,207.000000,5.245960
2014-11-27T05:03:35Z,39.645597,-79.960696,280.000000,49.000000,0.000000,0.000000
2014-11-27T05:04:39Z,39.645554,-79.960832,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:05:42Z,39.645563,-79.960804,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:06:46Z,39.645560,-79.960834,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:07:50Z,39.645646,-79.960933,290.000000,22.000000,0.000000,0.000000
2014-11-27T05:08:53Z,39.645556,-79.960848,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:10:05Z,39.645722,-79.960456,235.000000,21.000000,0.000000,0.100000
2014-11-27T05:11:08Z,39.645592,-79.960818,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:12:12Z,39.645603,-79.960829,0.000000,40.383999,0.000000,0.000000
2014-11-27T05:13:17Z,39.645580,-79.960814,0.000000,41.424000,0.000000,0.000000
2014-11-27T05:14:21Z,39.645581,-79.960856,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:15:25Z,39.645541,-79.960637,283.000000,45.000000,0.000000,0.000000
2014-11-27T05:16:26Z,39.645548,-79.960673,288.000000,24.000000,0.000000,0.000000
2014-11-27T05:17:30Z,39.645576,-79.960822,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:18:34Z,39.645583,-79.960809,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:19:38Z,39.645605,-79.960838,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:20:46Z,39.645511,-79.960885,353.000000,32.000000,93.000000,1.588081
2014-11-27T05:21:50Z,39.645596,-79.960823,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:23:05Z,39.645589,-79.960849,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:24:09Z,39.645526,-79.960860,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:25:44Z,39.645582,-79.960858,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:26:48Z,39.645579,-79.960811,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:27:52Z,39.645584,-79.960801,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:28:56Z,39.645579,-79.960824,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:30:23Z,39.645551,-79.960822,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:31:29Z,39.645599,-79.960842,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:32:29Z,39.645589,-79.960815,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:33:33Z,39.645562,-79.960819,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:34:37Z,39.645559,-79.960864,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:35:41Z,39.645599,-79.960813,0.000000,39.966000,0.000000,0.000000
2014-11-27T05:36:45Z,39.645593,-79.960821,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:37:48Z,39.645586,-79.960819,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:38:52Z,39.645559,-79.960811,0.000000,30.000000,0.000000,0.000000
2014-11-27T05:40:04Z,39.645495,-79.960718,301.000000,26.000000,0.000000,0.000000
