39.645549749225,-79.960800443411
39.6454738,-79.960725933333
39.645537445238,-79.960846752381
39.645565053333,-79.960784431667
39.645675825,-79.960945175
39.6456097,-79.960760708333
39.645539221875,-79.960827533333
39.64557525,-79.960729166667
39.6455241625,-79.9608973625
39.645534125,-79.960960833333
39.645498566667,-79.960842761667
39.64549302549,-79.960874298039
39.645531573333,-79.960836993333
39.645511792667,-79.960920231333
39.645546085714,-79.960784614286
39.645504511111,-79.960750244444
39.645592657143,-79.960839771429
39.645578796774,-79.960774890323
39.645607141667,-79.960811041667
39.645583788235,-79.960826905882
39.645642355556,-79.960900607407
39.6456383,-79.960997853333
39.645633945,-79.9608458
39.645612339167,-79.9608873875
39.6457165,-79.960635166667
39.645561332576,-79.960829408333
39.64563935,-79.96073565
39.645535243182,-79.960809447727
39.645650111111,-79.960746222222
39.645528266667,-79.960811105556
39.645662522222,-79.960820672222
39.645493625,-79.960772708333
39.645482301075,-79.960729156989
39.645504055556,-79.960823444444
39.6453132,-79.9605782
39.645197,-79.9603555
39.645362716667,-79.960552266667
39.645464758333,-79.960802029167
39.645334777778,-79.960643744444
39.6454778,-79.9606872
39.64547755,-79.960733783333
39.64539706,-79.96067822
39.645552838889,-79.960811525
39.64559559451,-79.960800916863
39.645541628862,-79.960766585366
39.645620916667,-79.960786083333
39.645562405333,-79.960790854667
39.6456864,-79.9609812
39.6455682,-79.9608686
39.645559977778,-79.960818044444
39.6456019,-79.9609158
39.64558376,-79.96081748
39.645610666667,-79.960956833333
39.645569691209,-79.960836694322
39.64553252807,-79.960825184211
39.6454761,-79.9607918
39.645576984444,-79.960859627778
39.651167208333,-80.004730729167
40.217422444444,-80.211786666667
40.217333666667,-80.2119548
40.217460333333,-80.211662583333
40.217068266667,-80.212058815152
40.217371,-80.21138
40.217496333333,-80.211184
40.683297,-80.10116
40.685566,-80.1058915
40.683297,-80.10116
40.808476,-80.107854
41.138009913333,-80.158097523333
41.137903875,-80.1581573125
41.137707919048,-80.158093214286
41.137694666667,-80.157977666667
41.138169958333,-80.157657333333
41.138002611111,-80.1578295
41.140999,-80.1568155
41.141322666667,-80.157136666667
41.141203,-80.1571705
41.141748186905,-80.15765432619
41.141929666667,-80.157546833333
41.141589433333,-80.157892316667
41.14140375,-80.1576515
41.139993711111,-80.156916677778
41.139904551515,-80.156870521212
41.140066058333,-80.156904975
41.14020285,-80.157156175
41.1402585,-80.157393
41.141150722222,-80.158303666667
41.1410325,-80.158466
41.1408085,-80.158348
41.141024,-80.158364
41.111408,-80.144129
40.541555,-80.078461
39.645536197619,-79.960889069048
39.64551965,-79.9609597
39.6455038,-79.960753411538
39.645590333333,-79.960838466667
39.6456259,-79.9607762
39.645568067442,-79.960794096899
39.64554484,-79.96072866
39.645572196569,-79.960860722549
39.645539868627,-79.960820348039
39.64557846,-79.960768705
39.645599472917,-79.96077361875
39.64559997549,-79.960800333333
39.645563133333,-79.960714333333
39.645558433681,-79.960783384722
39.645537537037,-79.960697
39.645531350877,-79.960800546491
39.645636444444,-79.960883944444
39.645488004938,-79.960801687654
39.645549416667,-79.960816583333
39.64555241131,-79.960808360913
39.645463466667,-79.960683866667
39.645578849123,-79.960808965789
39.645554588889,-79.960876022222
39.6453378,-79.9607792
39.645517666667,-79.960788733333
39.645575014912,-79.960789188596
39.645568261525,-79.960798839716
39.646015466236,-79.972986042816
39.645992733333,-79.972933933333
39.646030371569,-79.973007352941
